,Company,FAST_mean,FAST_mean_norm
104,601600.SH,5805796.28594,-0.119756313222
105,000063.SZ,6072995.42597,-0.103513622988
106,600663.SH,6260035.964,-0.0921436705255
107,601333.SH,2997250.84486,-0.290484159129
108,601099.SH,2912065.59657,-0.295662460228
109,000938.SZ,1399239.94201,-0.387625175682
110,600588.SH,4887632.90165,-0.175570278166
111,002352.SZ,148879.690251,-0.463632958668
112,002230.SZ,3010222.65219,-0.289695619734
113,000555.SZ,637641.794295,-0.433921742333
114,600028.SH,56027726.3436,2.93316987791
115,600606.SH,879126.690031,-0.419242187762
116,600115.SH,7351438.39126,-0.0257987281583
117,002424.SZ,1359807.55213,-0.390022219677
118,000100.SZ,4268371.65203,-0.213214368823
119,002174.SZ,761344.967121,-0.426401986406
120,600522.SH,1524210.53052,-0.380028375194
121,600369.SH,3898568.62456,-0.235694216708
122,000858.SZ,9859499.93058,0.126663089888
123,601111.SH,9385807.33889,0.0978679297245
124,600585.SH,7729517.53475,-0.00281578588282
125,002558.SZ,102740.80575,-0.466437681799
126,000768.SZ,7528617.28793,-0.0150282521222
127,600157.SH,2461149.88957,-0.323073043022
128,600153.SH,4922562.39713,-0.173446959299
129,601818.SH,18172510.4111,0.63200024826
130,002299.SZ,1641373.41944,-0.372906194668
131,600820.SH,3810499.3538,-0.241047833803
132,600816.SH,1949936.90728,-0.354149019216
133,600332.SH,3087542.66965,-0.284995435848
134,600674.SH,4967713.94382,-0.170702255157
135,300059.SZ,5846728.35912,-0.117268105418
136,600030.SH,19311781.3453,0.701255055268
137,600177.SH,3461250.7521,-0.262278204722
138,002555.SZ,521615.953385,-0.440974803181
139,601088.SH,28859062.713,1.28162194495
140,000540.SZ,2994229.25299,-0.290667837792
141,000425.SZ,2850714.83449,-0.299391893728
142,300024.SZ,4727242.80246,-0.185320184911
143,600118.SH,5495936.61737,-0.138592281825
144,601800.SH,16758063.8772,0.546017872345
145,601939.SH,5697304.26537,-0.126351402872
146,600352.SH,3722807.25263,-0.246378523247
147,600048.SH,9849020.59829,0.126026064828
148,000651.SZ,12488779.0043,0.286493565116
149,600015.SH,8673438.40271,0.054563943189
150,000961.SZ,1749199.57744,-0.366351581943
151,601398.SH,128911968.515,7.36370872005
152,002310.SZ,2123069.62105,-0.343624505406
153,600074.SH,1848326.68293,-0.360325773372
154,600008.SH,2279403.07692,-0.334121196764
155,601628.SH,58596452.334,3.0893194095
156,600406.SH,3616451.80183,-0.252843733584
157,600089.SH,4051218.465,-0.226414830284
158,600703.SH,5841670.08384,-0.117575591433
159,000001.SZ,14398767.3763,0.40259928863
160,600383.SH,5253663.75249,-0.153319736022
161,000793.SZ,2978821.28696,-0.291604468124
162,000423.SZ,3008427.29774,-0.28980475701
163,002142.SZ,4597343.39733,-0.193216601788
164,000895.SZ,3496515.76721,-0.260134490051
165,600649.SH,3996800.88618,-0.229722804538
166,002450.SZ,4479577.52768,-0.200375436733
167,600066.SH,3693274.05888,-0.248173807909
168,000709.SZ,6111899.56204,-0.10114869086
169,600100.SH,3507876.71864,-0.259443872503
170,603993.SH,3270308.8378,-0.273885316803
171,002426.SZ,945464.70562,-0.41520958557
172,600837.SH,13148219.2356,0.326580084118
173,000983.SZ,2039924.09027,-0.348678814715
174,000792.SZ,2951567.05567,-0.293261217605
175,601607.SH,3800902.94019,-0.241631187378
176,600446.SH,2684822.9522,-0.309476246754
177,000826.SZ,2964657.42037,-0.292465471261
178,000783.SZ,5264684.06982,-0.15264982518
179,000686.SZ,2439187.99003,-0.324408078498
180,601166.SH,24922334.8147,1.04231334621
181,600900.SH,13985426.0238,0.377472802263
182,600297.SH,622655.384615,-0.4348327468
183,000625.SZ,5441656.86499,-0.141891877788
184,600085.SH,3719849.34139,-0.246558330847
185,600373.SH,2809116.64534,-0.30192059386
186,002673.SZ,5249095.38462,-0.153597441198
187,600718.SH,2024472.88459,-0.34961807353
188,601866.SH,6455407.39038,-0.0802672941313
189,002044.SZ,976784.182442,-0.41330571507
190,000559.SZ,4167232.50211,-0.219362486974
191,600739.SH,2207764.55372,-0.33847600996
192,300124.SZ,2623905.69901,-0.313179327809
193,601888.SH,5702835.62604,-0.126015158609
194,002024.SZ,7153629.84018,-0.0378232542113
195,601857.SH,171647366.923,9.96153833226
196,600060.SH,2323862.65027,-0.331418556786
197,002411.SZ,330228.196538,-0.452609017455
198,300144.SZ,2981581.33401,-0.291436688433
199,600827.SH,2847730.01614,-0.299573336977
200,000876.SZ,3204548.76237,-0.27788278676
201,600016.SH,26914842.2333,1.16343529587
202,002049.SZ,1795334.2921,-0.363547112291
203,600895.SH,3476617.43181,-0.261344084131
204,601377.SH,5198000.0,-0.156703463562
205,002065.SZ,3006361.8856,-0.289930310743
206,002131.SZ,1052391.18238,-0.408709663304
207,000060.SZ,2615719.95207,-0.313676928782
208,000963.SZ,3147632.4289,-0.281342657079
209,601992.SH,2825727.99629,-0.300910811314
210,601608.SH,3174699.04541,-0.279697312459
211,600637.SH,6651540.68058,-0.068344605021
212,300104.SZ,4875060.33602,-0.176334548174
213,002594.SZ,4077113.69856,-0.224840692518
214,601006.SH,15292667.8872,0.456938344875
215,000415.SZ,2503932.96692,-0.320472315068
216,000630.SZ,2398185.86043,-0.32690054494
217,600196.SH,4750873.31011,-0.183883716905
218,600485.SH,1148755.06961,-0.402851827198
219,601727.SH,12380007.3526,0.279881477052
220,600893.SH,6262440.98477,-0.0919974724224
221,600549.SH,1663444.6972,-0.371564510231
222,601872.SH,3715002.31585,-0.246852975262
223,000839.SZ,3666381.96899,-0.249808543282
224,002195.SZ,821580.486145,-0.422740347089
225,600010.SH,6920678.18983,-0.0519840838291
226,600535.SH,4188860.22711,-0.218047765536
227,000725.SZ,8402908.26888,0.0381187661496
228,000627.SZ,1077061.65851,-0.407209976958
229,002241.SZ,3392371.5193,-0.266465284222
230,601718.SH,5789238.32308,-0.120762850375
231,000069.SZ,2714308.09371,-0.307683883126
232,002236.SZ,2378444.40649,-0.3281006024
233,601186.SH,16128309.9463,0.507735945156
234,601669.SH,3027978.46154,-0.288616267042
235,000503.SZ,2908888.04341,-0.295855619576
236,300072.SZ,2155420.39995,-0.341657943387
237,002183.SZ,7319054.28462,-0.0277673161281
238,300251.SZ,3163749.19948,-0.280362939435
239,600372.SH,4761729.30462,-0.183223795035
240,601117.SH,3778981.56923,-0.242963759175
241,002500.SZ,3311004.58901,-0.271411474707
242,600309.SH,4289506.55078,-0.211929605656
243,600019.SH,11062636.1722,0.199800186359
244,601118.SH,3033231.527,-0.288296939985
245,600111.SH,3274009.88422,-0.273660334977
246,300168.SZ,3636142.04933,-0.251646788897
247,600021.SH,3889716.77857,-0.23623230898
248,600705.SH,4522649.25283,-0.197757162253
249,600583.SH,4546233.14376,-0.196323528017
250,600519.SH,25963475.6251,1.10560294988
251,600999.SH,9727533.34906,0.118641012031
252,002292.SZ,2197273.55963,-0.339113743926
253,000568.SZ,3293700.73404,-0.272463353676
254,601688.SH,9775419.23096,0.121551932875
255,601933.SH,3247106.49846,-0.275295757011
256,601988.SH,92902196.3977,5.17472123373
257,600188.SH,3119090.30954,-0.28307769561
258,600570.SH,3944638.55082,-0.232893685458
259,600685.SH,1894722.00538,-0.357505461709
260,000917.SZ,4549248.91306,-0.196140203301
261,600415.SH,5620830.44165,-0.131000147735
262,600233.SH,259616.076923,-0.456901436904
263,002202.SZ,3582891.34252,-0.254883830511
264,601009.SH,4889695.94283,-0.17544486856
265,300027.SZ,3618879.06102,-0.252696183636
266,600804.SH,3031940.31211,-0.288375431269
267,000959.SZ,677577.274814,-0.431494116109
268,600376.SH,3085940.4975,-0.285092829821
269,000009.SZ,1637123.38115,-0.373164549
270,601919.SH,8205648.07977,0.0261275743114
271,600208.SH,3546345.90819,-0.257105380211
