,Company,Y
90,601169.SH,0.116647993499
91,601766.SH,-0.0233383431813
92,600547.SH,-0.179336447917
93,601877.SH,-0.128145267659
94,601336.SH,0.0478683614185
95,002153.SZ,-0.0366635630923
96,002146.SZ,0.08099786251
97,002470.SZ,0.0789144267126
98,600018.SH,-0.0632648307628
99,601288.SH,-0.092845718097
100,600068.SH,0.0475174742487
101,600340.SH,0.00991827383268
102,000333.SZ,0.0584718994735
103,300033.SZ,0.317973969895
104,601600.SH,0.375072473032
105,000063.SZ,-0.0147293095609
106,600663.SH,0.230960473341
107,601333.SH,0.602253374412
108,601099.SH,-0.166432192598
109,000938.SZ,2.00228542398
110,600588.SH,0.109901137108
111,002352.SZ,0.23237549971
112,002230.SZ,-0.0938734074903
113,000555.SZ,0.0964189382498
114,600028.SH,0.0141369528683
115,600606.SH,0.233234755125
116,600115.SH,0.635793834799
117,002424.SZ,0.163155518416
118,000100.SZ,-0.134067493951
119,002174.SZ,0.774981798682
120,600522.SH,0.150011827758
121,600369.SH,-0.190704679371
122,000858.SZ,0.291225991721
123,601111.SH,0.525989067244
124,600585.SH,-0.139590587411
125,002558.SZ,-0.103932192598
126,000768.SZ,0.504230522919
127,600157.SH,0.739508897437
128,600153.SH,0.138842679278
129,601818.SH,0.0675479518062
130,002299.SZ,0.0275687505439
131,600820.SH,0.105839185727
132,600816.SH,0.379193671856
133,600332.SH,-0.0954453368746
134,600674.SH,0.0176282949212
135,300059.SZ,1.04055387108
136,600030.SH,-0.284025811716
137,600177.SH,-0.119224535904
138,002555.SZ,0.948036950723
139,601088.SH,-0.035103078674
140,000540.SZ,-0.218479617005
141,000425.SZ,-0.233452664161
142,300024.SZ,0.384003079464
143,600118.SH,0.542558788236
144,601800.SH,-0.14461336573
145,601939.SH,0.0652626732129
146,600352.SH,-0.125201015913
147,600048.SH,-0.0935967888714
148,000651.SZ,0.355636999005
149,600015.SH,0.0749483613546
150,000961.SZ,0.0776096697948
151,601398.SH,-0.0180515521323
152,002310.SZ,0.527008459525
153,600074.SH,0.707347633866
154,600008.SH,-0.138754297064
155,601628.SH,-0.249551672187
156,600406.SH,-0.100819533804
157,600089.SH,-0.0761614596536
158,600703.SH,0.377922570292
159,000001.SZ,0.0133495516607
160,600383.SH,0.0224699386414
161,000793.SZ,0.26540287911
162,000423.SZ,0.202687013307
163,002142.SZ,0.0809537389608
164,000895.SZ,-0.205252281475
165,600649.SH,0.226042880107
166,002450.SZ,0.100374700595
167,600066.SH,-0.032551201288
168,000709.SZ,0.512822259371
169,600100.SH,0.175167943925
170,603993.SH,-0.194841283507
171,002426.SZ,0.606722013009
172,600837.SH,-0.17270866905
173,000983.SZ,0.0314542106558
174,000792.SZ,-0.138165926367
175,601607.SH,-0.113236138068
176,600446.SH,-0.089733686858
177,000826.SZ,0.254548116655
178,000783.SZ,-0.217713834122
179,000686.SZ,-0.166926613449
180,601166.SH,-0.136969041391
181,600900.SH,0.248673089343
182,600297.SH,0.0391367473574
183,000625.SZ,-0.049108280198
184,600085.SH,0.271915645191
185,600373.SH,0.166510621854
186,002673.SZ,0.162225891742
187,600718.SH,-0.330899204448
188,601866.SH,0.690075298039
189,002044.SZ,3.54400127514
190,000559.SZ,0.43488692337
191,600739.SH,-0.222992351074
192,300124.SZ,0.060216850705
193,601888.SH,0.187011203628
194,002024.SZ,0.0697068224542
195,601857.SH,-0.138320088059
196,600060.SH,-0.0330724493834
197,002411.SZ,0.62496552339
198,300144.SZ,0.227749711483
199,600827.SH,0.0288546926478
200,000876.SZ,-0.166214661915
201,600016.SH,-0.0791808237301
202,002049.SZ,0.135657889268
203,600895.SH,0.301654059746
204,601377.SH,-0.235766943509
205,002065.SZ,-0.169731800881
206,002131.SZ,0.957018397246
207,000060.SZ,0.355737681767
208,000963.SZ,0.0635019849973
209,601992.SH,-0.0303020556118
210,601608.SH,1.42293347904
211,600637.SH,-0.258272449532
212,300104.SZ,0.11134067063
213,002594.SZ,-0.049976043885
214,601006.SH,0.213745563436
215,000415.SZ,0.336700465009
216,000630.SZ,-0.103932192598
217,600196.SH,0.063454683135
218,600485.SH,-0.158223579281
219,601727.SH,0.262537900073
220,600893.SH,0.276997061085
221,600549.SH,-0.240426748271
222,601872.SH,0.667060173814
223,000839.SZ,0.122401357813
224,002195.SZ,-0.447358338184
225,600010.SH,-0.227329171794
226,600535.SH,-0.0635634790289
227,000725.SZ,0.183753582349
228,000627.SZ,-0.0713632902012
229,002241.SZ,-0.0233101506779
230,601718.SH,1.00747720338
231,000069.SZ,0.241147767062
232,002236.SZ,-0.228716274448
233,601186.SH,-0.255939840782
234,601669.SH,0.0510995390429
235,000503.SZ,-0.0394243466637
236,300072.SZ,0.0574955910285
237,002183.SZ,1.21680756962
238,300251.SZ,-0.10341457751
239,600372.SH,0.0376460567388
240,601117.SH,-0.10195980601
241,002500.SZ,-0.0293732853699
242,600309.SH,-0.0908934607993
243,600019.SH,0.149188473144
244,601118.SH,-0.121458969619
245,600111.SH,-0.0987165856782
246,300168.SZ,0.38596887143
247,600021.SH,0.195368061855
248,600705.SH,-0.135304601334
249,600583.SH,0.225454571215
250,600519.SH,0.210877685097
251,600999.SH,-0.266281455662
252,002292.SZ,0.619150062485
253,000568.SZ,0.224924211061
254,601688.SH,-0.322857864053
255,601933.SH,-0.0987097150547
256,601988.SH,0.0124952396188
257,600188.SH,-0.207079045745
258,600570.SH,-0.0732715701634
259,600685.SH,0.161106938345
260,000917.SZ,0.675709924962
261,600415.SH,0.088539398311
262,600233.SH,-0.0813552256654
263,002202.SZ,-0.0824789800065
264,601009.SH,0.431290160806
265,300027.SZ,0.11907149554
266,600804.SH,-0.185491637568
267,000959.SZ,0.131256317276
268,600376.SH,0.541298856799
269,000009.SZ,-0.127281091864
270,601919.SH,0.573902858948
271,600208.SH,-0.203806677088
