,X_1,X_2,X_3,Y
0,1.49257732148,-0.775225618242,-0.222567564873,0.00399223311891
1,-0.716115003395,-0.66829132524,0.0916617830363,0.144261228757
2,-0.981126907363,-0.268098744382,-0.0504350444597,0.154011301096
3,0.36811360805,-0.267051662185,-0.3267560419,0.209171454512
4,2.03033851534,-1.02949132789,0.758186584076,0.23366099164
5,0.00948319686761,-0.290716548201,-0.0900571887594,0.0401930276214
6,-0.458558277052,-0.610429000495,-0.124094404416,0.00729485247703
7,1.30865273737,-1.03320183223,1.47593206917,0.0982975999073
8,-0.185719200296,0.120612827659,-0.326053359705,-0.21358641996
9,1.1276218904,-1.12364803282,0.814494954216,-0.0557006813441
10,-0.564371561198,0.244337498933,-0.298407693588,0.303651876088
11,-0.389409061612,0.213583623204,-0.360569376201,0.155065266399
12,-0.885794259672,-0.726355294614,-0.0941028487917,0.190451157397
13,-0.173973076516,-0.832431300921,-0.0464484170898,-0.143606236248
14,0.00578202415203,1.3635630954,-0.290280767453,0.0745101093001
15,-1.09056434609,0.241768968099,-0.308560653235,-0.0952478678043
16,0.281889670272,-0.143430780623,-0.0429688523387,0.0814982709781
17,1.04110782501,-0.277875507684,-0.354404515978,-0.0979798116457
18,-0.33977243046,-0.0102072636284,-0.382972989988,0.51021571737
19,-0.22554199935,-0.287760069897,-0.38859907263,0.81124257296
20,1.28699332445,-0.148995186838,-0.146343049692,0.375065596643
21,1.19393124747,-0.88695499602,0.24079360487,-0.0532792978535
22,-0.678869626889,0.42060145176,-0.40393220902,0.089245156989
23,-0.540858012678,-0.674666813005,0.367370036765,-0.286071631603
24,0.347298612426,0.196272832227,-0.435627003035,-0.0164089151307
25,-0.506087008515,-0.87183785263,-0.0258683505536,-0.260508393016
26,-0.762414800859,-0.00910838468822,-0.36133000058,0.332453544841
27,-0.560535885516,-0.211012078209,0.031668479873,-0.268975482641
28,0.768340997989,-0.580178923391,0.222642238981,0.184203400622
29,1.17745137239,-1.03058066861,0.099124896093,0.498373607771
30,-0.0287791703563,-0.0320768489397,-0.273792426644,0.0119135201984
31,-0.625967902799,1.99836502709,-0.210357640864,-0.299924132049
32,0.940613289864,-0.107078788537,-0.205392683603,-0.0359050762144
33,1.32434703724,-0.523978169835,-0.236121978066,-0.0738879168233
34,-0.812790162688,-0.152984826456,-0.33293372032,-0.0496457256404
35,1.07252657307,-0.961208871916,-0.286401172776,0.105133718576
36,-1.24336233514,1.690854145,-0.466494060524,-0.373770121455
37,0.596015778752,-0.137876741381,0.132131667234,0.408966138206
38,-0.515534777145,-0.87183785263,-0.479861762329,-0.103932192598
39,1.26986662966,-0.45746699105,0.980590975317,-0.194862158155
40,-0.160078233738,-0.635219616263,0.928399647537,0.370190353505
41,0.027929285996,-0.389888640352,-0.268382739659,-0.0800895830757
42,0.212251828623,-0.747825394528,1.95567412566,-0.0565872677861
43,-0.416214715128,-0.419706152039,-0.282478793974,-0.0427111071888
44,-0.512749583258,-0.930481671316,0.0919372981119,-0.135473872675
45,0.188673356511,0.535834639875,-0.339046994289,0.0202952486874
46,-0.945060805773,1.7791296596,-0.461291450519,-0.229411995194
47,0.507920414056,-1.01864791884,-0.0526765462433,0.299753505536
48,-0.27496358173,0.54182757307,-0.366720711986,-0.267490856157
49,1.37673303734,-0.487917879488,-0.316833826305,-0.0918391693423
50,-0.448808070111,-0.184491295487,-0.36999482091,0.201089594672
51,1.61652329533,-0.855151253744,0.882111331234,0.0202174672659
52,-0.745787220689,1.14526616055,-0.301347039315,-0.267835935914
53,1.85392636735,0.533142795745,-0.0967588346241,0.732643682888
54,-0.336850741038,0.568228110486,-0.411069648456,1.05337722444
55,-0.632784440599,-0.814649827289,-0.224277796996,-0.205851169144
56,-1.29264650809,-0.250428976795,-0.170494612637,0.071065788505
57,-0.641232038154,-0.794816586243,-0.0591281532441,0.111924153222
58,-0.685219007343,0.299710014712,-0.370968244451,-0.0610958440849
59,7.03513700681,-0.59848061855,0.42740545942,0.237059343073
60,-0.011687776269,-0.742176089357,0.629601283265,-0.213764828581
61,-0.0555607183359,1.68130800598,-0.0460183117464,0.0471583362337
62,-0.470546366999,0.769700090421,-0.150866936579,0.212034117647
63,-0.987451606175,-0.109090117851,-0.0819274839775,-0.147483281375
64,-0.961378274814,0.105519396602,0.13892141864,0.373866772262
65,-0.837471653154,0.888004700963,-0.464693010204,0.495391217415
66,-0.541507337853,-0.0861670231375,-0.351381796436,0.289073928021
67,-0.500086061041,1.23697572093,-0.365440826241,-0.262592746714
68,-0.781301233379,1.15110848057,-0.373037185587,-0.184811264441
69,-1.19130680042,1.13293599404,-0.467256526677,-0.103932192598
70,-0.849539017969,-0.743542340542,-0.285650692822,-0.175920029922
71,1.33113508863,1.78616298607,-0.376807434264,0.0439646072615
72,0.22601326259,-0.281175212019,-0.262385710478,-0.0747544737652
73,0.586377437153,-0.819994113649,-0.411216806949,0.285466380287
74,-0.520659922218,1.3839616782,-0.38432960777,1.45412739487
75,-1.15161640357,1.37144872738,-0.364082229981,0.0397706104225
76,-0.656013579695,0.90803233214,-0.483192605094,0.0128260491601
77,-0.351954504277,1.52725878452,-0.222618515355,0.100655245826
78,-1.29638482303,-0.440058715505,-0.425624873955,0.30569772661
79,-0.958435658836,0.442447669002,-0.47495622463,0.369727696496
80,-0.958000310609,-0.22767420681,-0.316390394238,0.0243808874899
81,-0.498276346868,0.308462704348,-0.329339232186,0.0526158940364
82,-0.0641407992064,-0.17441109921,-0.392026110318,0.854545316052
83,1.8140826314,-0.729006091636,0.964865515867,-0.00186797241461
84,-0.702296114891,0.479372243412,-0.391879777477,-0.03613771902
85,-0.0121095739725,-0.733858706848,-0.330034720715,-0.182498871844
86,0.510985854942,0.157752856603,-0.0875747903088,0.0698496992689
87,-0.448920533601,2.23364078566,-0.312536511851,0.035382505328
88,-0.586579074309,0.192214540872,-0.309627408485,0.201873297688
89,0.578820510425,0.0660063617624,1.12735821501,-0.0154622868693
90,1.6029779101,-0.87614101716,0.23063233264,0.116647993499
91,0.69613883963,3.49563102843,1.56880100361,-0.0233383431813
92,-0.187211976282,0.0472557497261,-0.274644007901,-0.179336447917
93,-0.778847913654,0.0586171025498,-0.281092356748,-0.128145267659
94,-0.33864401198,-0.689342200284,0.158105216025,0.0478683614185
95,-1.18623448299,1.38093328943,-0.36976830144,-0.0366635630923
96,0.307515749761,0.0180384972438,-0.294739641829,0.08099786251
97,-0.618962175858,0.0947941709482,-0.348046091518,0.0789144267126
98,0.017575085304,-0.338288644562,0.6218485861,-0.0632648307628
99,1.59444791355,-0.900619983805,5.31101964779,-0.092845718097
100,0.624603314173,-0.607523754616,-0.223587793431,0.0475174742487
101,-0.372149641676,-0.162591842181,-0.0908534611128,0.00991827383268
102,-0.0286438466226,-0.344506456208,-0.0702847149496,0.0584718994735
103,-1.15587997318,3.50553822749,-0.363934647189,0.317973969895
104,0.840515563629,-0.847113233825,-0.0473134224492,0.375072473032
105,0.0836912573372,-0.31950733828,-0.0730022147876,-0.0147293095609
106,-0.706165248802,-0.871155485373,-0.136293312664,0.230960473341
107,1.75413089295,-0.698765520994,-0.292355800619,0.602253374412
108,-0.995292465929,-0.943860002737,-0.252896005031,-0.166432192598
109,-0.224589489195,-0.87183785263,-0.442076576914,2.00228542398
110,-0.992013355917,1.60443194476,-0.141024226338,0.109901137108
111,0.0086340121328,-0.264095354758,-0.488544797368,0.23237549971
112,-0.849365524644,1.624965533,-0.275666441209,-0.0938734074903
113,-1.06253246599,0.754310678077,-0.444953697655,0.0964189382498
114,1.84239474448,-0.903972953725,3.23336060351,0.0141369528683
115,-0.372153387505,0.209358251874,-0.412464260654,0.233234755125
116,0.169948450731,0.0926538514085,-0.119167006344,0.635793834799
117,-1.07749734805,-0.331531901724,-0.408816090259,0.163155518416
118,1.15081768646,0.579771202062,-0.203434908298,-0.134067493951
119,-1.308838226,-0.814427468017,-0.452693700865,0.774981798682
120,0.863371005912,-0.394529945778,-0.414491874427,0.150011827758
121,-0.478758385273,-0.94475258494,-0.198979250268,-0.190704679371
122,0.349785176721,-0.666770033893,0.0465353810448,0.291225991721
123,0.785397101399,-0.34063892707,0.0263683931793,0.525989067244
124,0.685831594593,-0.781385811902,0.0171212659449,-0.139590587411
125,-0.37750215178,-0.87183785263,-0.492089438385,-0.103932192598
126,-0.563669297913,0.267474205704,-0.0270937035256,0.504230522919
127,1.94936817766,-0.570711169717,-0.338118907943,0.739508897437
128,1.35329206376,0.136288967644,-0.236308816292,0.138842679278
129,1.45498698707,-0.954440556365,0.644422289682,0.0675479518062
130,-0.285647438706,0.225477324016,-0.409679558649,0.0275687505439
131,0.667204893225,0.033665141295,-0.300708555679,0.105839185727
132,-1.05774759083,-0.450989604711,-0.400160615145,0.379193671856
133,-0.673634617819,-0.188383508142,-0.287977483999,-0.0954453368746
134,-0.254483766642,-0.643932920013,-0.199618801327,0.0176282949212
135,-1.32500540249,0.375726669646,-0.0507379335262,1.04055387108
136,-0.532995514225,-0.955422397288,1.20255052491,-0.284025811716
137,0.723202567884,0.82047375617,-0.24297984876,-0.119224535904
138,-1.32495125399,0.126818537071,-0.464062595509,0.948036950723
139,1.8490127066,-0.897542223597,1.40978252306,-0.035103078674
140,-0.628001857383,4.47606933451,-0.266360476328,-0.218479617005
141,1.03398742963,-0.813851169076,-0.308423539004,-0.233452664161
142,-1.24422132993,-0.0348909326304,-0.235651268162,0.384003079464
143,-0.969699329035,-0.304086218581,-0.156746960802,0.542558788236
144,0.472207098378,-0.00237099430768,0.695813384441,-0.14461336573
145,1.29021758324,-1.11879218912,-0.158146073201,0.0652626732129
146,0.030626164457,0.412699161618,-0.237666551442,-0.125201015913
147,0.899353300792,-0.709372502484,0.234016903342,-0.0935967888714
148,-0.0941151665902,-0.400873914271,0.359018067542,0.355636999005
149,1.64496990004,-0.980726003756,0.036365890433,0.0749483613546
150,1.57854601018,-0.257892326166,-0.365974378358,0.0776096697948
151,1.75579799775,-0.87565315839,6.95890043587,-0.0180515521323
152,-0.360591764215,-0.154151452597,-0.403196679058,0.527008459525
153,-0.966529190929,1.70327288321,-0.419801941478,0.707347633866
154,-0.0938701311044,-0.155372879986,-0.312597913932,-0.138754297064
155,-0.468672885547,-0.648844545426,3.58052443428,-0.249551672187
156,-0.800992257154,0.244927673324,-0.216348327215,-0.100819533804
157,0.525877536492,-0.441463178689,-0.208357691349,-0.0761614596536
158,-0.260998342485,0.427860588634,-0.1728663112,0.377922570292
159,1.22062252276,-0.886740965959,0.481936921919,0.0133495516607
160,1.38966832892,-0.913135404576,-0.182905646868,0.0224699386414
161,-0.620793891012,0.0319081522368,-0.3353015817,0.26540287911
162,-0.62818937692,-0.559911664055,-0.314155812598,0.202687013307
163,0.985088875161,-0.517882841418,-0.199074249955,0.0809537389608
164,-0.659753305714,-0.426765738104,-0.252696609213,-0.205252281475
165,1.21262916059,-0.87183785263,-0.382896057202,0.226042880107
166,-0.884621491569,-0.0401267500351,-0.241634111661,0.100374700595
167,-0.427806462713,-0.00900545337425,-0.285912507514,-0.032551201288
168,2.82292584942,-0.52948798956,-0.191404115717,0.512822259371
169,0.664412913272,0.191181231971,-0.246443527388,0.175167943925
170,-0.323530308527,0.57885656088,-0.336415458035,-0.194841283507
171,-0.329399017046,-0.104648060502,-0.461898828724,0.606722013009
172,-0.349415950704,-0.942747514512,0.647505871673,-0.17270866905
173,1.41380629321,-0.830524764089,-0.340076722926,0.0314542106558
174,0.599329050976,0.0680773292705,-0.326064481195,-0.138165926367
175,1.15905491812,0.117568659533,-0.225635166512,-0.113236138068
176,-1.26409324326,3.32312108723,-0.241193247925,-0.089733686858
177,-0.679531026868,-0.74414932217,-0.309873564081,0.254548116655
178,-0.867910646054,-1.01852979688,-0.0655330242736,-0.217713834122
179,-0.691910723036,-0.76017747604,-0.283190663841,-0.166926613449
180,1.42980848494,-0.575848886266,1.12108164366,-0.136969041391
181,0.318972000865,-0.81733110192,0.176070622327,0.248673089343
182,-0.505952367516,0.696282180772,-0.454486494238,0.0391367473574
183,-0.335511317426,-0.254940841115,-0.101095150573,-0.049108280198
184,-0.411386264595,-0.442242008097,-0.246436339929,0.271915645191
185,0.148821959032,0.220242234981,-0.335320903357,0.166510621854
186,-1.08493954781,-0.349652772766,-0.163054399111,0.162225891742
187,-0.401502827311,1.17025074854,-0.306528126732,-0.330899204448
188,0.139793185653,-0.682083850475,-0.123955684004,0.690075298039
189,-0.73586421978,0.343837861276,-0.435718237681,3.54400127514
190,-0.807586965132,0.335613445548,-0.263568303516,0.43488692337
191,0.256593783785,-0.0864201538923,-0.278552884979,-0.222992351074
192,-0.940094298999,0.259414222274,-0.329990868191,0.060216850705
193,-0.572703233644,-0.460510920997,-0.209647275944,0.187011203628
194,0.104265493295,0.315232347132,-0.0592536977942,0.0697068224542
195,1.077353297,-0.648522881437,10.1849716041,-0.138320088059
196,1.26374050349,1.83806135464,-0.300080939457,-0.0330724493834
197,-0.536385410842,-0.87183785263,-0.471889822309,0.62496552339
198,-0.716803781421,1.51772213256,-0.30808751511,0.227749711483
199,0.591136198626,-0.801321732192,-0.324667044848,0.0288546926478
200,1.34729020665,0.384460075778,-0.290452134472,-0.166214661915
201,1.01556013354,-1.14041333366,0.998003409656,-0.0791808237301
202,-0.840749006946,0.747060829727,-0.403463001506,0.135657889268
203,-0.153750315755,0.584571786099,-0.270415940152,0.301654059746
204,-0.807278000077,-0.750892538789,-0.0376900914547,-0.235766943509
205,-0.736404424466,1.03202898339,-0.240368747585,-0.169731800881
206,-0.785397873516,-0.27907614954,-0.439458626993,0.957018397246
207,-0.160495880805,0.0298485874314,-0.283421404564,0.355737681767
208,-1.11517792472,-0.39834228993,-0.334711836967,0.0635019849973
209,1.24836993245,-0.604392117517,-0.293828219589,-0.0303020556118
210,0.111385793681,-1.08758555371,-0.441133008391,1.42293347904
211,-1.11525669821,-0.0409798660333,-0.0318557472694,-0.258272449532
212,-1.07072756407,4.08660021482,-0.161335921003,0.11134067063
213,-0.334968346893,0.108301109886,-0.256281057839,-0.049976043885
214,0.482438078883,-0.781506240943,0.516396240786,0.213745563436
215,0.481760253031,-0.965988061102,-0.3384348637,0.336700465009
216,0.671485198091,-0.626027168105,-0.370787480232,-0.103932192598
217,-0.047979648444,-0.412724919123,-0.199636806983,0.063454683135
218,-1.25315837565,-0.686657201653,-0.460547998843,-0.158223579281
219,0.102166660143,-0.019321406563,0.443201452637,0.262537900073
220,-0.476412598684,-0.0079688928807,-0.165806245316,0.276997061085
221,-0.695550907515,-0.45394380866,-0.3522469722,-0.240426748271
222,0.278512125745,-0.666596383906,-0.266212317256,0.667060173814
223,-0.184692779658,0.999955796791,-0.318497312342,0.122401357813
224,-0.473444184007,6.23275499535,-0.432869475651,-0.447358338184
225,-0.385925734831,0.312528990296,0.0397982698823,-0.227329171794
226,-1.07877023242,-0.417136025037,-0.222759054031,-0.0635634790289
227,1.00661655373,-0.348856819107,0.042952960357,0.183753582349
228,-0.408166795019,3.37939515476,-0.401581487268,-0.0713632902012
229,-0.744327751183,0.0666492008757,-0.261319581194,-0.0233101506779
230,0.354279590772,-0.538261225543,-0.277411894185,1.00747720338
231,0.42922952395,-0.426387081533,-0.3182725959,0.241147767062
232,-0.717050241839,0.874098737715,-0.359508899323,-0.228716274448
233,0.471033403832,-0.298542054039,0.667011956289,-0.255939840782
234,0.568474477227,-0.416663757744,-0.2577221049,0.0510995390429
235,-1.34681712398,0.36601662041,-0.231755153528,-0.0394243466637
236,-0.899736850795,0.606639774325,-0.387178567017,0.0574955910285
237,-0.585181859948,2.07082014203,-0.217698164738,1.21680756962
238,-1.03391788342,0.104138119609,-0.327462965903,-0.10341457751
239,-1.08053109707,-0.596136813022,-0.139802071843,0.0376460567388
240,0.561316455031,-0.786300406988,-0.198032330924,-0.10195980601
241,-0.794768081493,-0.735089983412,-0.203140045556,-0.0293732853699
242,-0.461875441106,-0.589798746402,-0.203157160513,-0.0908934607993
243,2.66906115837,-0.829291412635,0.243444193461,0.149188473144
244,-0.485615061473,-0.501431012497,-0.257331754732,-0.121458969619
245,-0.901843281305,-0.73999813431,-0.243538163235,-0.0987165856782
246,-1.26175868059,0.252032625433,-0.205889727572,0.38596887143
247,1.36970079169,1.96142031712,-0.211959096404,0.195368061855
248,-0.397951436791,0.00997567127675,-0.187437951957,-0.135304601334
249,0.0661891814039,-0.325894142357,-0.190704445013,0.225454571215
250,-0.614699175985,-0.784080268575,0.98127769187,0.210877685097
251,-0.562920727262,-0.541163949704,0.333249493658,-0.266281455662
252,-0.996171413118,0.416665684224,-0.388926087081,0.619150062485
253,-0.131163204514,-0.339128770599,-0.302117667722,0.224924211061
254,-0.405192638487,-0.267791257345,0.363118976879,-0.322857864053
255,-0.6628567249,-0.0217843528384,-0.293360594571,-0.0987097150547
256,1.99863140257,-0.726008388011,4.68894635857,0.0124952396188
257,1.31566474472,-0.439693994125,-0.249418856972,-0.207079045745
258,-1.31702260148,1.72245024491,-0.0650485531955,-0.0732715701634
259,-1.00578644744,-0.366087129276,-0.366029472545,0.161106938345
260,0.134514586118,0.250886513141,-0.305048143091,0.675709924962
261,-0.486141786946,1.8276429098,-0.0719386701761,0.088539398311
262,1.13748182302,0.74276019763,-0.476909300169,-0.0813552256654
263,-0.0203603545032,0.043853283213,-0.253428120394,-0.0824789800065
264,1.26723392773,-0.83623847794,-0.212228596915,0.431290160806
265,-0.93148908473,-0.383118495161,-0.303877269476,0.11907149554
266,-0.773246305524,1.26981971925,-0.229424086003,-0.185491637568
267,2.34605609418,-0.349112215189,-0.459470667937,0.131256317276
268,1.24343821455,-0.390270617365,-0.328459871048,0.541298856799
269,-0.438762361162,-0.1120193002,-0.338967339931,-0.127281091864
270,0.727463281537,-0.784456682086,0.00190066838576,0.573902858948
271,-0.573209119468,-0.40179218295,-0.197616255595,-0.203806677088
