,Company,FAST_mean,FAST_mean_norm
0,000157.SZ,5216800.16139,-0.222567564873
1,600887.SH,11179173.5157,0.0916617830363
2,600276.SH,8482944.33269,-0.0504350444597
3,600009.SH,3239866.4237,-0.3267560419
4,601328.SH,23826209.0016,0.758186584076
5,600150.SH,7731130.35037,-0.0900571887594
6,000728.SZ,7085288.10476,-0.124094404416
7,600036.SH,37445136.0178,1.47593206917
8,600660.SH,3253199.53094,-0.326053359705
9,601998.SH,24894637.2944,0.814494954216
10,000738.SZ,3777764.73823,-0.298407693588
11,002456.SZ,2598272.23526,-0.360569376201
12,000538.SZ,7654365.60596,-0.0941028487917
13,600031.SH,8558588.95647,-0.0464484170898
14,600037.SH,3931969.83766,-0.290280767453
15,000977.SZ,3585116.48156,-0.308560653235
16,601899.SH,8624612.27445,-0.0429688523387
17,601225.SH,2715247.93651,-0.354404515978
18,000718.SZ,2173172.82689,-0.382972989988
19,600737.SH,2066420.20987,-0.38859907263
20,600221.SH,6663129.16053,-0.146343049692
21,000002.SZ,14008888.8389,0.24079360487
22,002508.SZ,1775480.21825,-0.40393220902
23,000776.SZ,16410624.8634,0.367370036765
24,002466.SZ,1174084.46524,-0.435627003035
25,601901.SH,8949087.30159,-0.0258683505536
26,600436.SH,2583839.69876,-0.36133000058
27,601633.SH,10040825.1259,0.031668479873
28,601618.SH,13664474.0952,0.222642238981
29,600795.SH,11320783.0335,0.099124896093
30,600170.SH,4244829.36065,-0.273792426644
31,002081.SZ,5448478.4755,-0.210357640864
32,600741.SH,5542686.50882,-0.205392683603
33,600362.SH,4959610.71491,-0.236121978066
34,002007.SZ,3122647.5024,-0.33293372032
35,000402.SZ,4005583.55988,-0.286401172776
36,000156.SZ,588394.674241,-0.466494060524
37,601018.SH,11947073.0159,0.132131667234
38,002602.SZ,334748.0,-0.479861762329
39,600104.SH,28046241.3603,0.980590975317
40,601989.SH,27055932.2623,0.928399647537
41,600489.SH,4347475.95859,-0.268382739659
42,601318.SH,46548045.3214,1.95567412566
43,600256.SH,4080009.09337,-0.282478793974
44,601788.SH,11184401.3016,0.0919372981119
45,600498.SH,3006650.62922,-0.339046994289
46,002074.SZ,687112.071188,-0.461291450519
47,600886.SH,8440412.75314,-0.0526765462433
48,000413.SZ,2481553.15468,-0.366720711986
49,000338.SZ,3428136.40635,-0.316833826305
50,600038.SH,2419428.27698,-0.36999482091
51,600000.SH,26177630.3927,0.882111331234
52,002152.SZ,3721991.85526,-0.301347039315
53,600029.SH,7603969.36111,-0.0967588346241
54,600482.SH,1640050.22422,-0.411069648456
55,601555.SH,5184349.20635,-0.224277796996
56,002252.SZ,6204863.13182,-0.170494612637
57,002304.SZ,8317996.14905,-0.0591281532441
58,000671.SZ,2400957.96342,-0.370968244451
59,600050.SH,17549772.4533,0.42740545942
60,601601.SH,21386355.5111,0.629601283265
61,600518.SH,8566750.02945,-0.0460183117464
62,600271.SH,6577290.25714,-0.150866936579
63,600109.SH,7885388.17349,-0.0819274839775
64,002415.SZ,12075905.7717,0.13892141864
65,002714.SZ,622568.867423,-0.464693010204
66,002008.SZ,2772602.8035,-0.351381796436
67,002385.SZ,2505838.46321,-0.365440826241
68,300315.SZ,2361700.6516,-0.373037185587
69,000008.SZ,573927.190854,-0.467256526677
70,000750.SZ,4019823.61005,-0.285650692822
71,600704.SH,2290161.725,-0.376807434264
72,601958.SH,4461267.13446,-0.262385710478
73,600023.SH,1637257.95202,-0.411216806949
74,600682.SH,2147431.55935,-0.38432960777
75,300017.SZ,2531617.27157,-0.364082229981
76,002027.SZ,271546.620858,-0.483192605094
77,601216.SH,5215833.39683,-0.222618515355
78,600061.SH,1363870.77357,-0.425624873955
79,600871.SH,427828.571429,-0.47495622463
80,300070.SZ,3436550.34845,-0.316390394238
81,002465.SZ,3190851.44457,-0.329339232186
82,600688.SH,2001393.57143,-0.392026110318
83,601668.SH,27747857.199,0.964865515867
84,300133.SZ,2004170.17725,-0.391879777477
85,000623.SZ,3177654.8342,-0.330034720715
86,600690.SH,7778232.84565,-0.0875747903088
87,002736.SZ,3509676.19048,-0.312536511851
88,002475.SZ,3564875.237,-0.309627408485
89,601390.SH,30831089.7044,1.12735821501
90,601169.SH,13816082.8544,0.23063233264
91,601766.SH,39207286.0646,1.56880100361
92,600547.SH,4228670.9546,-0.274644007901
93,601877.SH,4106316.17266,-0.281092356748
94,601336.SH,12439910.4808,0.158105216025
95,002153.SZ,2423726.39128,-0.36976830144
96,002146.SZ,3847364.52009,-0.294739641829
97,002470.SZ,2835896.44,-0.348046091518
98,600018.SH,21239251.2533,0.6218485861
99,601288.SH,110214354.241,5.31101964779
100,600068.SH,5197441.74179,-0.223587793431
101,600340.SH,7716021.40814,-0.0908534611128
102,000333.SZ,8106304.95381,-0.0702847149496
103,300033.SZ,2534417.59469,-0.363934647189
104,601600.SH,8542175.83357,-0.0473134224492
105,000063.SZ,8054741.50587,-0.0730022147876
106,600663.SH,6853818.81022,-0.136293312664
107,601333.SH,3892596.93205,-0.292355800619
108,601099.SH,4641330.41395,-0.252896005031
109,000938.SZ,1051706.43881,-0.442076576914
110,600588.SH,6764051.65822,-0.141024226338
111,002352.SZ,169990.961555,-0.488544797368
112,002230.SZ,4209270.70076,-0.275666441209
113,000555.SZ,997114.249506,-0.444953697655
114,600028.SH,70791623.6549,3.23336060351
115,600606.SH,1613588.02818,-0.412464260654
116,600115.SH,7178783.46784,-0.119167006344
117,002424.SZ,1682810.5693,-0.408816090259
118,000100.SZ,5579834.49449,-0.203434908298
119,002174.SZ,850250.85432,-0.452693700865
120,600522.SH,1575114.88613,-0.414491874427
121,600369.SH,5664378.78321,-0.198979250268
122,000858.SZ,10322918.495,0.0465353810448
123,601111.SH,9940258.14869,0.0263683931793
124,600585.SH,9764797.69156,0.0171212659449
125,002558.SZ,102732.848036,-0.492089438385
126,000768.SZ,8925836.73012,-0.0270937035256
127,600157.SH,3024260.68803,-0.338118907943
128,600153.SH,4956065.53599,-0.236308816292
129,601818.SH,21667578.046,0.644422289682
130,002299.SZ,1666426.60975,-0.409679558649
131,600820.SH,3734106.82111,-0.300708555679
132,600816.SH,1847044.66942,-0.400160615145
133,600332.SH,3975673.69914,-0.287977483999
134,600674.SH,5652243.56345,-0.199618801327
135,300059.SZ,8477197.13654,-0.0507379335262
136,600030.SH,32257833.0306,1.20255052491
137,600177.SH,4829485.42341,-0.24297984876
138,002555.SZ,634530.728413,-0.464062595509
139,601088.SH,36189975.436,1.40978252306
140,000540.SZ,4385847.57818,-0.266360476328
141,000425.SZ,3587718.16802,-0.308423539004
142,300024.SZ,4968542.24282,-0.235651268162
143,600118.SH,6465719.2025,-0.156746960802
144,601800.SH,22642703.0497,0.695813384441
145,601939.SH,6439171.61698,-0.158146073201
146,600352.SH,4930303.06684,-0.237666551442
147,600048.SH,13880303.6992,0.234016903342
148,000651.SZ,16252149.6634,0.359018067542
149,600015.SH,10129956.57,0.036365890433
150,000961.SZ,2495714.53001,-0.365974378358
151,601398.SH,141482218.199,6.95890043587
152,002310.SZ,1789436.59844,-0.403196679058
153,600074.SH,1474358.53571,-0.419801941478
154,600008.SH,3508511.11111,-0.312597913932
155,601628.SH,77378915.3511,3.58052443428
156,600406.SH,5334807.65223,-0.216348327215
157,600089.SH,5486426.69956,-0.208357691349
158,600703.SH,6159861.12164,-0.1728663112
159,000001.SZ,18584484.6504,0.481936921919
160,600383.SH,5969368.8335,-0.182905646868
161,000793.SZ,3077718.30119,-0.3353015817
162,000423.SZ,3478950.62112,-0.314155812598
163,002142.SZ,5662576.20302,-0.199074249955
