,Company,FAST_mean,FAST_mean_norm
141,600795.SH,3598257.2795,-0.0817986207499
142,600485.SH,397389.055636,-0.357540769538
143,600188.SH,2273399.18455,-0.19592991026
144,600369.SH,2204174.65978,-0.201893329518
145,002385.SZ,1201404.58231,-0.2882780091
146,600649.SH,2020199.61528,-0.217742052598
147,601788.SH,3021563.78788,-0.131478486164
148,002500.SZ,1732110.19091,-0.24255981808
149,000793.SZ,1730708.32551,-0.242680583244
150,600332.SH,2689414.18925,-0.160091861549
151,601006.SH,10700035.294,0.529991491492
152,600549.SH,2037570.24545,-0.21624564145
153,300104.SZ,1844200.68843,-0.23290366466
154,601166.SH,16667211.5134,1.04404014263
155,600739.SH,2145613.31465,-0.206938157987
156,600999.SH,5028761.73369,0.0414336851326
157,600157.SH,1237887.68946,-0.285135133588
158,600068.SH,1427480.36763,-0.268802473566
159,601117.SH,2851871.93939,-0.146096768349
160,000001.SZ,7887540.13604,0.287706147615
161,002426.SZ,395376.580167,-0.357714136348
162,601669.SH,799571.5,-0.322894341239
163,600177.SH,1664088.61314,-0.248419608207
164,600682.SH,459518.018258,-0.35218860492
165,601998.SH,13944490.3392,0.809488472698
166,600871.SH,133561.363636,-0.380268482651
167,600256.SH,2432134.76134,-0.182255467586
168,601318.SH,20133540.8074,1.3426507136
169,300070.SZ,1886087.56143,-0.229295276074
170,600436.SH,1336270.83155,-0.276659814671
171,000917.SZ,1153374.49498,-0.292415611325
172,300059.SZ,1116550.18709,-0.295587879934
173,600104.SH,15605688.9886,0.952594171871
174,600376.SH,1141558.03125,-0.293433552981
175,600271.SH,2057810.89091,-0.214501989828
176,300133.SZ,1254063.23637,-0.283741674141
177,600718.SH,1666347.58811,-0.24822500644
178,000776.SZ,6103327.61679,0.134003289658
179,002195.SZ,308447.335568,-0.365202747256
180,000977.SZ,1653174.09091,-0.249359851167
181,002241.SZ,3180556.60597,-0.117781883169
182,600688.SH,682834.772727,-0.332950748991
183,002466.SZ,258693.808909,-0.36948881697
184,002411.SZ,216652.351868,-0.373110522361
185,000540.SZ,833474.720072,-0.319973712803
186,000627.SZ,415244.454802,-0.356002597459
187,002558.SZ,94534.5058682,-0.383630492227
188,002142.SZ,2742902.62969,-0.155484043772
189,600021.SH,998836.769226,-0.305728425721
190,601888.SH,3395705.43083,-0.0992476620993
191,000738.SZ,1439571.48644,-0.26776087146
192,002044.SZ,174276.795455,-0.376761009093
193,002555.SZ,265982.583333,-0.368860917856
194,000423.SZ,2322684.48975,-0.191684175975
195,002602.SZ,277108.363636,-0.367902475848
196,601555.SH,1029253.22485,-0.303108168264
197,601800.SH,545047.705259,-0.344820560368
198,600547.SH,2322281.67623,-0.191718876768
199,000725.SZ,2639488.13183,-0.164392794105
200,600837.SH,7925506.84252,0.290976829348
201,000858.SZ,7152831.11305,0.224413868595
202,300033.SZ,270058.539851,-0.368509790308
203,000555.SZ,283803.326213,-0.367325731278
204,600893.SH,2850004.79146,-0.146257615765
205,300072.SZ,1022421.67357,-0.303696679411
206,600115.SH,2018305.37336,-0.217905234054
207,000686.SZ,1386117.22388,-0.272365744948
208,601877.SH,2466132.33579,-0.179326710893
209,600153.SH,1685741.503,-0.24655429731
210,000415.SZ,933706.678354,-0.311339125679
211,000333.SZ,3700877.57161,-0.0729582881033
212,600029.SH,1786945.21364,-0.23783599756
213,000671.SZ,1173615.04067,-0.290671968297
214,002007.SZ,1568652.1633,-0.25664108123
215,600061.SH,275029.162027,-0.36808159085
216,002465.SZ,1450034.34254,-0.266859537753
217,601088.SH,24812515.6528,1.74572590688
218,600352.SH,2304054.93563,-0.193289038445
219,600018.SH,10819053.5972,0.540244447995
220,000413.SZ,1603673.8958,-0.253624097368
221,600674.SH,2870693.28313,-0.144475383961
222,600663.SH,2300964.68255,-0.193555251537
223,002024.SZ,3657625.63886,-0.0766842711933
224,600016.SH,17058737.5098,1.07776856004
225,600489.SH,2427316.46439,-0.182670544828
226,000008.SZ,131825.689744,-0.380418004098
227,600089.SH,2936096.48424,-0.138841156636
228,601377.SH,2596040.18424,-0.168135663099
229,601328.SH,13641657.6122,0.783400629949
230,600233.SH,172460.0,-0.376917518842
231,600660.SH,1928663.39977,-0.225627535845
232,000961.SZ,932061.893106,-0.311480817428
233,600221.SH,2172882.89858,-0.204588991091
234,000538.SZ,5399479.12198,0.0733695231897
235,000338.SZ,1933300.05596,-0.225228106237
236,600109.SH,2800312.34169,-0.150538423946
237,000503.SZ,1816478.35201,-0.235291834394
238,002183.SZ,940854.081754,-0.31072340512
239,601601.SH,12103612.0545,0.650904082973
240,600816.SH,787931.350191,-0.323897094147
241,000630.SZ,1471054.0057,-0.265048776834
242,600019.SH,7163225.24165,0.2253092817
243,601216.SH,1575699.39394,-0.256033990159
244,002152.SZ,1564541.08265,-0.256995234583
245,600895.SH,1111912.16691,-0.295987427044
246,601857.SH,126657411.961,10.5192612689
247,600150.SH,3481834.99192,-0.0918279407652
248,002153.SZ,895793.996594,-0.314605153395
249,000839.SZ,1277501.34178,-0.281722573979
250,000963.SZ,1580023.29247,-0.255661503386
251,601766.SH,5189113.59267,0.0552473641297
252,000709.SZ,1046021.92092,-0.301663611361
253,600685.SH,751087.896702,-0.327071012073
254,600406.SH,3315548.44839,-0.106152869385
255,600741.SH,2971306.4316,-0.135807958809
256,002008.SZ,1738399.94837,-0.24201798033
257,600373.SH,1731382.44984,-0.242622510097
258,600482.SH,588089.318182,-0.3411126955
259,600010.SH,3569623.23559,-0.0842653304812
260,601336.SH,2608276.37684,-0.16708156346
261,002456.SZ,1663410.51208,-0.248478023934
262,600570.SH,1946339.05548,-0.224104847953
263,600060.SH,1359650.76797,-0.274645725538
264,600415.SH,1534986.39763,-0.259541253907
265,300024.SZ,1961242.25664,-0.222820996066
266,600208.SH,2249543.3726,-0.19798499419
267,300251.SZ,887849.417952,-0.315289547451
