,Company,diff_csi300_LAST,norm_diff_csi300_LAST
0,002475.SZ,0.272114614397,1.94485963545
1,002470.SZ,0.00731666043277,-0.229808432494
2,600036.SH,0.0360980274461,0.00656016046066
3,002146.SZ,-0.22416849986,-2.13089331157
4,601988.SH,0.0545524303727,0.158117980891
5,000895.SZ,-0.060494387206,-0.786710469484
6,600048.SH,0.0109552687858,-0.199926157051
7,000718.SZ,0.0448004961752,0.0780296736273
8,002304.SZ,0.0646009267963,0.240641822092
9,600031.SH,-0.100004058091,-1.11118586049
10,601688.SH,0.00616414659289,-0.239273517129
11,002230.SZ,0.00265481379021,-0.268094109854
12,000750.SZ,-0.0382401130012,-0.603945992781
13,601989.SH,0.0347962413254,-0.00413083116359
14,601818.SH,0.0193361770474,-0.131097477282
15,000009.SZ,-0.0378832647123,-0.601015356168
16,600446.SH,0.115341895795,0.6573548796
17,600583.SH,-0.0297430942688,-0.53416374925
18,601618.SH,0.0110497783939,-0.199149991586
19,000876.SZ,-0.0216004876947,-0.467292135473
20,002252.SZ,0.243802549025,1.71234520858
21,601933.SH,0.0347757600146,-0.0042990350788
22,002049.SZ,0.26388851256,1.87730231213
23,600118.SH,0.124344946414,0.731292938415
24,300027.SZ,0.00393202935222,-0.257604905323
25,600606.SH,-0.110987871094,-1.20139104162
26,601169.SH,0.0563078511119,0.172534472297
27,600804.SH,0.0609590630698,0.210732811712
28,300168.SZ,-0.0678600086746,-0.847201049447
29,000728.SZ,0.0971848485107,0.508239109079
30,000983.SZ,0.00498946933448,-0.248920620083
31,002027.SZ,0.154472631011,0.978718240137
32,600637.SH,-0.00798912890986,-0.355508087041
33,600522.SH,0.129248890632,0.771566855715
34,601668.SH,0.0093789346178,-0.212871889932
35,600111.SH,-0.0147821300452,-0.411295990359
36,600008.SH,-0.0470942577777,-0.676661154006
37,601899.SH,-0.0381563503845,-0.603258087587
38,600015.SH,-0.0349058185631,-0.576562912455
39,000783.SZ,0.165516096862,1.06941332364
40,600028.SH,0.0727742114277,0.307765381138
41,002236.SZ,-0.0603505634274,-0.785529308625
42,002415.SZ,-0.035681016627,-0.58292927009
43,000625.SZ,0.290769010028,2.09805990719
44,600535.SH,-0.00311067348691,-0.315443497906
45,601288.SH,0.0369841796144,0.0138377349084
46,000651.SZ,0.0985508641853,0.519457589523
47,600074.SH,0.80415074986,6.31423627701
48,600704.SH,0.00485089560701,-0.250058664602
49,601186.SH,0.0913320057013,0.460172308813
50,002174.SZ,-0.0967415339481,-1.08439219774
51,600085.SH,-0.00185763331979,-0.305152835163
52,600703.SH,0.0233915874499,-0.0977921915998
53,600585.SH,-0.0235758181645,-0.483514647891
54,601390.SH,0.0234684655613,-0.0971608257929
