,Company,Y
0,002475.SZ,0.272114614397
1,002470.SZ,0.00731666043277
2,600036.SH,0.0360980274461
3,002146.SZ,-0.22416849986
4,601988.SH,0.0545524303727
5,000895.SZ,-0.060494387206
6,600048.SH,0.0109552687858
7,000718.SZ,0.0448004961752
8,002304.SZ,0.0646009267963
9,600031.SH,-0.100004058091
10,601688.SH,0.00616414659289
11,002230.SZ,0.00265481379021
12,000750.SZ,-0.0382401130012
13,601989.SH,0.0347962413254
14,601818.SH,0.0193361770474
15,000009.SZ,-0.0378832647123
16,600446.SH,0.115341895795
17,600583.SH,-0.0297430942688
18,601618.SH,0.0110497783939
19,000876.SZ,-0.0216004876947
20,002252.SZ,0.243802549025
21,601933.SH,0.0347757600146
22,002049.SZ,0.26388851256
23,600118.SH,0.124344946414
24,300027.SZ,0.00393202935222
25,600606.SH,-0.110987871094
26,601169.SH,0.0563078511119
27,600804.SH,0.0609590630698
28,300168.SZ,-0.0678600086746
29,000728.SZ,0.0971848485107
30,000983.SZ,0.00498946933448
31,002027.SZ,0.154472631011
32,600637.SH,-0.00798912890986
33,600522.SH,0.129248890632
34,601668.SH,0.0093789346178
35,600111.SH,-0.0147821300452
36,600008.SH,-0.0470942577777
37,601899.SH,-0.0381563503845
38,600015.SH,-0.0349058185631
39,000783.SZ,0.165516096862
40,600028.SH,0.0727742114277
41,002236.SZ,-0.0603505634274
42,002415.SZ,-0.035681016627
43,000625.SZ,0.290769010028
44,600535.SH,-0.00311067348691
45,601288.SH,0.0369841796144
46,000651.SZ,0.0985508641853
47,600074.SH,0.80415074986
48,600704.SH,0.00485089560701
49,601186.SH,0.0913320057013
50,002174.SZ,-0.0967415339481
51,600085.SH,-0.00185763331979
52,600703.SH,0.0233915874499
53,600585.SH,-0.0235758181645
54,601390.SH,0.0234684655613
55,600309.SH,-0.100672732617
56,600340.SH,-0.0965626216665
57,601958.SH,0.150809289531
58,000826.SZ,0.0782921029553
59,000157.SZ,-0.0968665338202
60,601608.SH,-0.0339331056455
61,601009.SH,0.0254293026235
62,000069.SZ,0.0256317295391
63,000402.SZ,0.119924625158
64,601901.SH,-0.00104943515721
65,002424.SZ,0.0456126253018
66,300124.SZ,-0.114770746544
67,601628.SH,0.0291721367798
68,600050.SH,0.0658743397974
69,000938.SZ,0.102794592778
70,601872.SH,-0.0101705518434
71,601118.SH,-0.0933247614289
72,601939.SH,0.0260729685532
73,601992.SH,-0.138428114239
74,002508.SZ,0.0445372131971
75,002081.SZ,0.184829455061
76,002074.SZ,-0.00649408125521
77,600887.SH,-0.0821264445021
78,600372.SH,0.201162112316
79,600383.SH,0.27822733656
80,601607.SH,-0.046060855646
81,000156.SZ,0.093263592412
82,601099.SH,0.0136788294076
83,600518.SH,-0.0836659043631
84,600196.SH,0.00149010540422
85,002450.SZ,0.144163676105
86,000792.SZ,0.000927578997674
87,601718.SH,-0.0626738565361
88,600588.SH,-0.013122869134
89,600362.SH,-0.0164498334676
90,600100.SH,-0.024145612865
91,601333.SH,-0.0422083669695
92,600170.SH,-0.0699610847285
93,600009.SH,0.0198217082185
94,600690.SH,-0.0697092166353
95,000063.SZ,0.0314821681263
96,600030.SH,0.0818554333079
97,000002.SZ,0.0719406093847
98,600297.SH,-0.0563544721607
99,600498.SH,-0.091533451334
100,600066.SH,0.0324534393462
101,002352.SZ,0.0747309520337
102,601919.SH,-0.174494081255
103,002065.SZ,-0.00449604542603
104,603993.SH,0.226023401262
105,002131.SZ,0.126895773203
106,600038.SH,0.0818117258838
107,601633.SH,-0.204054331181
108,601018.SH,0.0176994671319
109,600827.SH,0.0678819378091
110,000060.SZ,0.180271718001
111,002673.SZ,-0.0339148181875
112,000100.SZ,-0.105489777095
113,600705.SH,0.0577450118399
114,300144.SZ,0.089482651658
115,000768.SZ,0.246953443785
116,002310.SZ,0.0751614401617
117,600886.SH,0.135706750073
118,000623.SZ,0.00340309098129
119,002594.SZ,-0.0193812149073
