,Company,FAST_mean,FAST_mean_norm
163,600177.SH,2084036.72034,-0.26364036601
164,600682.SH,579815.952287,-0.380036530305
165,601998.SH,17924527.007,0.962092152163
166,600871.SH,202369.354839,-0.409243237925
167,600256.SH,2497222.9263,-0.231668137907
168,601318.SH,23962351.8618,1.42929727837
169,300070.SZ,2030528.43241,-0.267780821723
170,600436.SH,1420063.39428,-0.315018428319
171,000917.SZ,1275340.71324,-0.326217027167
172,300059.SZ,2044432.97396,-0.266704892354
173,600104.SH,18172387.427,0.981271519173
174,600376.SH,1472351.30565,-0.310972404988
175,600271.SH,2464763.10968,-0.23417986905
176,300133.SZ,1281021.78393,-0.325777427573
177,600718.SH,1892356.32857,-0.278472538817
178,000776.SZ,9991000.21169,0.34819816272
179,002195.SZ,345732.538121,-0.398149836618
180,000977.SZ,1701995.48387,-0.293202605458
181,002241.SZ,3204102.2048,-0.176970025513
182,600688.SH,922148.709677,-0.353546921386
183,002466.SZ,269051.649097,-0.404083381445
184,002411.SZ,241343.257199,-0.406227448728
185,000540.SZ,1118657.81173,-0.338341104385
186,000627.SZ,549622.98188,-0.382372853549
187,002558.SZ,103882.911452,-0.416864090189
188,002142.SZ,3501554.81441,-0.15395322934
189,600021.SH,1381270.71424,-0.318020194586
190,601888.SH,3872105.4107,-0.125280132277
191,000738.SZ,1966088.57381,-0.272767159187
192,002044.SZ,224996.4,-0.40749236377
193,002555.SZ,255304.929851,-0.405147098571
194,000423.SZ,2334371.84137,-0.24426950736
195,002602.SZ,310752.580645,-0.400856575525
196,601555.SH,2242649.8029,-0.251366931944
197,601800.SH,1035181.7612,-0.344800456828
198,600547.SH,2542249.99855,-0.22818395619
199,000725.SZ,3226990.11469,-0.175198965721
200,600837.SH,11883816.7108,0.494663751343
201,000858.SZ,7117908.14695,0.125879136748
202,300033.SZ,503899.420181,-0.385910929417
203,000555.SZ,359844.512124,-0.397057856185
204,600893.SH,3183967.69141,-0.178528028286
205,300072.SZ,1215095.04887,-0.330878819104
206,600115.SH,3461578.93276,-0.157046551402
207,000686.SZ,2325462.36302,-0.244958920196
208,601877.SH,2786001.95832,-0.209322500638
209,600153.SH,2334833.3655,-0.244233794758
210,000415.SZ,1499754.54182,-0.308851950566
211,000333.SZ,5117079.33733,-0.0289444129571
212,600029.SH,2804642.52661,-0.2078800989
213,000671.SZ,1344866.35273,-0.320837153462
214,002007.SZ,1952930.08904,-0.2737853589
215,600061.SH,576479.850583,-0.380294676882
216,002465.SZ,1676443.13783,-0.295179838541
217,601088.SH,26947419.9564,1.66028097687
218,600352.SH,2419270.96525,-0.237700037917
219,600018.SH,13090834.6412,0.588062446747
220,000413.SZ,1555739.33858,-0.304519863322
221,600674.SH,3940057.73413,-0.12002200131
222,600663.SH,3708138.8391,-0.137967817764
223,002024.SZ,4156574.98084,-0.103267959911
224,600016.SH,20401060.2721,1.15372557389
225,600489.SH,2727566.08047,-0.213844251822
226,000008.SZ,322479.485581,-0.399949151041
227,600089.SH,3358267.73146,-0.165040742026
228,601377.SH,5055087.87613,-0.0337412941439
229,601328.SH,16369826.0689,0.841789847036
230,600233.SH,206752.983871,-0.408904033989
231,600660.SH,2271418.80672,-0.24914079482
232,000961.SZ,1203868.17361,-0.331747551437
233,600221.SH,3199354.74047,-0.177337382918
234,000538.SZ,5857226.3597,0.0283279477548
235,000338.SZ,2264648.39203,-0.249664687534
236,600109.SH,4081655.69703,-0.109065192241
237,000503.SZ,2349994.06476,-0.243060664271
238,002183.SZ,1394366.59951,-0.317006838803
239,601601.SH,14273039.7645,0.679541134372
240,600816.SH,1282037.78096,-0.32569881002
241,000630.SZ,1754661.0808,-0.289127356928
242,600019.SH,8513869.30846,0.233898204264
243,601216.SH,1868700.90323,-0.280302988731
244,002152.SZ,1649568.59112,-0.297259383127
245,600895.SH,1515692.47104,-0.307618678252
246,601857.SH,137179339.669,10.1899947728
247,600150.SH,5254028.88697,-0.0183472967504
248,002153.SZ,1206046.65873,-0.331578980894
249,000839.SZ,1510258.95626,-0.308039122041
250,000963.SZ,2424290.54315,-0.237311624443
251,601766.SH,5983330.82315,0.0380858743556
252,000709.SZ,1482241.03364,-0.310207140721
253,600685.SH,1142487.24931,-0.336497189456
254,600406.SH,3581894.81295,-0.147736543685
255,600741.SH,3705892.30267,-0.138141654097
256,002008.SZ,1652686.51773,-0.297018118876
257,600373.SH,1714992.69197,-0.292196885286
258,600482.SH,756660.592484,-0.366352343627
259,600010.SH,5188774.28537,-0.0233966787893
260,601336.SH,4569823.00315,-0.0712909484777
261,002456.SZ,1561211.20821,-0.304096451646
262,600570.SH,3003031.40478,-0.192528825372
263,600060.SH,1497113.56333,-0.309056308711
264,600415.SH,2438779.43529,-0.236190478195
265,300024.SZ,2350168.76812,-0.243047145776
266,600208.SH,3289726.18939,-0.17034446656
267,300251.SZ,1124419.18585,-0.337895290936
