,Company,diff_csi300_LAST,norm_diff_csi300_LAST
0,002475.SZ,-0.132453480347,-1.07772143696
1,002470.SZ,0.165168671797,0.314445354016
2,600036.SH,-0.0515514837888,-0.699291699387
3,002146.SZ,-0.00807686382632,-0.495933442194
4,601988.SH,-0.0712273858728,-0.791328321213
5,000895.SZ,-0.193812699571,-1.36473726125
6,600048.SH,-0.0126017267997,-0.517099084334
7,000718.SZ,0.0999112809297,0.00919531877222
8,002304.SZ,0.112428582139,0.0677466427623
9,600031.SH,0.0535609565966,-0.207614424127
10,601688.SH,0.0809986415245,-0.0792710414096
11,002230.SZ,0.0452208531059,-0.246626355966
12,000750.SZ,-0.0610538617985,-0.743740323272
13,601989.SH,0.229093437063,0.613461857606
14,601818.SH,0.0375633897259,-0.282445148834
15,000009.SZ,0.435829493287,1.58049697209
16,600446.SH,0.209714044653,0.522812198807
17,600583.SH,-0.0256630351223,-0.578195073199
18,601618.SH,0.437464158766,1.58814333503
19,000876.SZ,0.135180235792,0.174170497395
20,002252.SZ,0.252697929781,0.723874979217
21,601933.SH,0.113544373232,0.0729659024623
22,002049.SZ,0.292437831364,0.909763599611
23,600118.SH,0.166666051133,0.321449542953
24,300027.SZ,-0.149110151656,-1.15563520943
25,600606.SH,0.0820617654626,-0.074298139256
26,601169.SH,0.0903168233426,-0.0356840194554
27,600804.SH,0.0332936504371,-0.302417416359
28,300168.SZ,0.372593150855,1.28470065692
29,000728.SZ,0.320771368797,1.04229745034
30,000983.SZ,0.115200083685,0.0807107060374
31,002027.SZ,0.212960542546,0.537998120017
32,600637.SH,-0.131501358476,-1.07326776158
33,600522.SH,0.0999932195537,0.00957859747122
34,601668.SH,0.0716236415245,-0.123123837888
35,600111.SH,-0.0215947869456,-0.559165306872
36,600008.SH,0.114588797918,0.0778513364048
37,601899.SH,0.048335153786,-0.232058804617
38,600015.SH,-0.0380210133173,-0.636001142817
39,000783.SZ,0.329202071833,1.08173317347
40,600028.SH,-0.108095385917,-0.963783244146
41,002236.SZ,-0.108480229494,-0.965583400633
42,002415.SZ,0.0231156780313,-0.350026221957
43,000625.SZ,-0.0185745292073,-0.545037653761
44,600535.SH,-0.0590033816749,-0.734148932601
45,601288.SH,-0.0690013584755,-0.780915785063
46,000651.SZ,-0.189906195729,-1.34646407534
47,600074.SH,0.0544794216262,-0.203318183059
48,600704.SH,0.0472440289783,-0.237162684523
49,601186.SH,0.0348352751878,-0.295206263672
50,002174.SZ,-0.201368025142,-1.40007829107
51,600085.SH,-0.033662288001,-0.615612631436
52,600703.SH,-0.134392874973,-1.08679321059
53,600585.SH,-0.0385989709492,-0.638704615713
54,601390.SH,0.112135005161,0.0663733978033
55,600309.SH,0.0103143324998,-0.409906200649
56,600340.SH,-0.129125341085,-1.0621536275
57,601958.SH,0.087484617792,-0.0489320337058
58,000826.SZ,-0.0886691243765,-0.872914348822
59,000157.SZ,0.00759783806339,-0.422612960932
60,601608.SH,0.558153813938,2.1526850828
61,601009.SH,0.059527257147,-0.179706267992
62,000069.SZ,0.0305310124262,-0.315340019286
63,000402.SZ,0.0501071392483,-0.22377010938
64,601901.SH,-0.00153745955858,-0.465344517987
65,002424.SZ,0.490536556216,1.83639645973
66,300124.SZ,-0.167060659086,-1.23960107066
67,601628.SH,0.0107988364562,-0.40763986962
68,600050.SH,-0.0231169003978,-0.566285192892
69,000938.SZ,0.132156229073,0.160025307934
70,601872.SH,0.300232958868,0.946226334539
71,601118.SH,0.237753792079,0.653971808105
72,601939.SH,-0.0702768686796,-0.786882151931
73,601992.SH,0.0636627175175,-0.160362107782
74,002508.SZ,-0.0711054863727,-0.790758120256
75,002081.SZ,0.236434323719,0.647799821176
76,002074.SZ,1.37937208181,5.99404162309
77,600887.SH,0.0700177592346,-0.130635563672
78,600372.SH,0.0516625171225,-0.216494624648
79,600383.SH,-0.182082911086,-1.30986963168
80,601607.SH,0.0632058077667,-0.162499363282
81,000156.SZ,0.0153954465189,-0.386138621026
82,601099.SH,0.41087152288,1.46375278044
83,600518.SH,-0.0397944417852,-0.644296587902
84,600196.SH,-0.174720491786,-1.27543094633
85,002450.SZ,0.236432585813,0.647791691891
86,000792.SZ,0.0884167861356,-0.0445716935823
87,601718.SH,0.594689117715,2.32358377515
88,600588.SH,0.0547077295448,-0.202250242719
89,600362.SH,0.0377723845412,-0.281467548077
90,600100.SH,0.0638875949164,-0.159310214149
91,601333.SH,0.0772528502787,-0.0967924729991
92,600170.SH,0.0316813792183,-0.309959027199
93,600009.SH,0.0617713186681,-0.169209374854
94,600690.SH,-0.061037376535,-0.743663211282
95,000063.SZ,0.0266442737495,-0.333520751036
96,600030.SH,0.044056179437,-0.252074270351
97,000002.SZ,-0.0214646795826,-0.558556712556
98,600297.SH,0.259766483674,0.756939070446
99,600498.SH,0.195029253769,0.454122156572
100,600066.SH,-0.00200675756271,-0.467539721172
101,002352.SZ,0.0478910881583,-0.23413598004
102,601919.SH,0.224267872294,0.590889643234
103,002065.SZ,-0.279601939792,-1.76602772434
104,603993.SH,-0.015189301738,-0.529202806695
105,002131.SZ,0.0407963600134,-0.267322504777
106,600038.SH,0.138967372402,0.191885327367
107,601633.SH,0.0705750226887,-0.128028890516
108,601018.SH,0.36456163365,1.24713217806
109,600827.SH,0.0928740793017,-0.0237221181096
110,000060.SZ,-0.00507609848306,-0.481896967327
111,002673.SZ,0.215635205401,0.550509207574
112,000100.SZ,0.0532120173206,-0.209246633519
113,600705.SH,0.0452255621184,-0.24660432894
114,300144.SZ,-0.126967966171,-1.05206222238
115,000768.SZ,0.367977506608,1.26311037343
116,002310.SZ,0.0090212989232,-0.415954535398
117,600886.SH,0.22733794434,0.605250309326
118,000623.SZ,0.076635759169,-0.0996789978887
119,002594.SZ,-0.102232038619,-0.936356665399
120,601398.SH,-0.0897477050309,-0.8779595518
121,002202.SZ,0.112273215574,0.067019895204
122,300315.SZ,-0.245131753293,-1.60478888987
123,000425.SZ,0.185422088804,0.40918337791
124,600000.SH,-0.0540674175401,-0.711060310667
125,600737.SH,0.261861730987,0.766739865538
126,002299.SZ,0.134970701574,0.173190373512
127,600519.SH,0.0104178044061,-0.409422197188
128,600037.SH,0.280525799623,0.854043503232
