,Company,FAST_mean,FAST_mean_norm
128,601818.SH,17315447.226,0.586010999302
129,002299.SZ,1349122.89928,-0.34494814966
130,600820.SH,2005206.81548,-0.306693426044
131,600816.SH,1403368.06623,-0.341785240438
132,600332.SH,3171337.79535,-0.238699047226
133,600674.SH,4620312.08017,-0.154212734694
134,300059.SZ,3698585.74853,-0.207956448257
135,600030.SH,29643324.2635,1.3048207692
136,600177.SH,2986730.85984,-0.249463047259
137,002555.SZ,407604.82894,-0.399845873366
138,601088.SH,32125110.5928,1.44952794424
139,000540.SZ,2185967.51087,-0.296153691306
140,000425.SZ,3083928.98661,-0.243795651087
141,300024.SZ,2707687.72954,-0.26573340165
142,600118.SH,3602514.31301,-0.21355814969
143,601800.SH,5793165.35021,-0.0858263948076
144,601939.SH,5709218.72291,-0.0907211269396
145,600352.SH,3818663.06767,-0.200955019717
146,600048.SH,11064578.451,0.221537413775
147,000651.SZ,12259943.0624,0.291236337496
148,600015.SH,8060950.86267,0.0464028915019
149,000961.SZ,1526489.22323,-0.334606332807
150,601398.SH,124719260.162,6.84847693953
151,002310.SZ,1122273.97803,-0.358175181402
152,600074.SH,681131.151278,-0.383897191187
153,600008.SH,2725268.96552,-0.264708280767
154,601628.SH,75854375.3679,3.99927942659
155,600406.SH,3602566.08558,-0.213555130952
156,600089.SH,4007336.23909,-0.189953926947
157,600703.SH,4053348.02285,-0.187271087104
158,000001.SZ,14243559.1932,0.406896369649
159,600383.SH,4415418.34908,-0.166159610482
160,000793.SZ,2319637.43594,-0.288359709602
161,000423.SZ,2566882.76408,-0.273943410925
162,002142.SZ,4392766.92843,-0.167480362012
163,000895.SZ,4017962.38812,-0.18933434097
164,600649.SH,2159979.50351,-0.297668991429
165,002450.SZ,3160325.1528,-0.239341168739
166,600066.SH,3307819.45419,-0.230741119881
167,000709.SZ,3009819.93077,-0.248116777361
168,600100.SH,2937580.15165,-0.252328910468
169,603993.SH,2277055.89532,-0.290842539964
170,002426.SZ,398321.136109,-0.400387183852
171,600837.SH,17590758.4708,0.60206375615
172,000983.SZ,2502898.33102,-0.277674194048
173,000792.SZ,2778716.00553,-0.261591908466
174,601607.SH,3584284.56545,-0.214621083771
175,600446.SH,2169506.65303,-0.297113485552
176,000826.SZ,2349139.84551,-0.286639492879
177,000783.SZ,6934321.81819,-0.0192882215548
178,000686.SZ,3057815.9714,-0.245318240126
179,601166.SH,25005318.6525,1.03438947467
180,600900.SH,10061340.3103,0.163040936657
181,600297.SH,475843.103448,-0.395867058665
182,000625.SZ,6847638.19337,-0.0243425416313
183,600085.SH,3111614.13155,-0.242181394828
184,600373.SH,1868000.34131,-0.314693615681
185,002673.SZ,2427089.70552,-0.282094418268
186,600718.SH,2568613.96515,-0.273842468626
187,601866.SH,3667513.72629,-0.209768185435
188,002044.SZ,229269.755172,-0.410244175762
189,000559.SZ,2610717.57428,-0.271387505335
190,600739.SH,3030196.96955,-0.246928639735
191,300124.SZ,2165332.11394,-0.297356893193
192,601888.SH,4742680.91818,-0.14707769303
193,002024.SZ,5477889.01011,-0.10420942319
194,601857.SH,187215423.077,10.4924825009
195,600060.SH,2255686.2666,-0.292088553196
196,002411.SZ,243089.727015,-0.409438365423
197,300144.SZ,1538449.68292,-0.333908946286
198,600827.SH,2683395.56079,-0.267149821376
199,000876.SZ,2884516.10672,-0.255422951219
200,600016.SH,26144209.7259,1.10079555805
201,002049.SZ,689022.52317,-0.383437063689
202,600895.SH,2753970.54306,-0.263034758693
203,601377.SH,7222620.68966,-0.00247818647494
204,002065.SZ,3488250.13251,-0.220220627669
205,002131.SZ,532228.810799,-0.392579339522
206,000060.SZ,2226251.4853,-0.293804826672
207,000963.SZ,2446434.46795,-0.280966470269
208,601992.SH,3006956.05757,-0.248283763131
209,601608.SH,490282.102833,-0.395025154272
210,600637.SH,4650827.43278,-0.152433455624
211,300104.SZ,3194086.57794,-0.237372618748
212,002594.SZ,3110263.30835,-0.242260158179
213,601006.SH,15948222.41,0.506291307713
214,000415.SZ,1671130.47605,-0.326172638559
215,000630.SZ,2217247.00556,-0.294329856893
216,600196.SH,4356960.17209,-0.169568170498
217,600485.SH,577791.317552,-0.389922695974
218,601727.SH,9961959.79969,0.15724629077
219,600893.SH,3497079.29834,-0.219705819593
220,600549.SH,2277248.80276,-0.290831291981
221,601872.SH,2488056.02559,-0.278539614276
222,000839.SZ,2185022.19503,-0.296208810469
223,002195.SZ,497570.267015,-0.39460019841
224,600010.SH,7954879.06977,0.040218092545
225,600535.SH,4586515.88141,-0.156183312254
226,000725.SZ,3810781.85218,-0.201414555018
227,000627.SZ,1081494.96518,-0.360552910572
228,002241.SZ,3578149.53283,-0.21497880322
229,601718.SH,2477590.5,-0.279149834675
230,000069.SZ,2505909.22259,-0.27749863598
231,002236.SZ,1871839.338,-0.314469772735
232,601186.SH,14549915.3649,0.42475928381
233,601669.SH,2527856.89655,-0.276218918279
234,000503.SZ,3453488.10425,-0.222247520495
235,300072.SZ,1298262.22251,-0.34791371715
236,002183.SZ,2299612.38966,-0.289527323366
237,300251.SZ,1524268.03979,-0.334735844835
238,600372.SH,5024927.61082,-0.130620546388
239,601117.SH,4240849.06897,-0.176338338229
240,002500.SZ,3728414.02057,-0.206217231254
241,600309.SH,4863202.63018,-0.140050352977
242,600019.SH,10729868.0848,0.20202123264
243,601118.SH,3494947.11004,-0.219830142522
244,600111.SH,3833102.32691,-0.200113100173
245,300168.SZ,2892554.26502,-0.254954264947
246,600021.SH,2505929.8064,-0.277497435787
247,600705.SH,3301510.66288,-0.231108970795
248,600583.SH,4055087.7213,-0.187169649343
249,600519.SH,21345576.8585,0.820998462675
250,600999.SH,12586737.5417,0.310290961722
251,002292.SZ,1193007.45931,-0.35405087701
252,000568.SZ,2888762.83626,-0.25517533432
253,601688.SH,13219572.4138,0.347190087778
254,601933.SH,2879148.37241,-0.255735931292
255,601988.SH,89039343.5713,4.76806418422
256,600188.SH,4073391.78724,-0.186102381931
257,600570.SH,4634635.98679,-0.153377541092
258,600685.SH,1724076.0997,-0.323085502677
259,000917.SZ,2045517.84942,-0.304342983633
260,600415.SH,4325853.6936,-0.17138191674
261,600233.SH,217017.672414,-0.410958566145
262,002202.SZ,3166316.80127,-0.238991809686
263,601009.SH,4018246.32407,-0.189317785327
264,300027.SZ,2486755.60138,-0.27861543898
265,600804.SH,3318982.55282,-0.230090225625
266,000959.SZ,504295.523892,-0.39420806436
267,600376.SH,2314839.25086,-0.288639480588
268,000009.SZ,2141142.43713,-0.298767336854
269,601919.SH,5088123.76248,-0.126935726115
270,600208.SH,4840160.4665,-0.141393887823
