,Company,Y
0,000157.SZ,-0.109960855883
1,600887.SH,-0.0692229016489
2,600276.SH,0.0832354593336
3,600009.SH,0.0836343583716
4,601328.SH,-0.206826553054
5,600150.SH,0.0746189245346
6,000728.SZ,-0.0471795264957
7,600036.SH,-0.208240116014
8,600660.SH,0.231319986641
9,601998.SH,-0.242696725552
10,000738.SZ,0.278454445143
11,002456.SZ,0.266738372153
12,000538.SZ,-0.0913430958411
13,600031.SH,-0.131754075041
14,600037.SH,0.704837412166
15,000977.SZ,0.277475931248
16,601899.SH,0.130729276887
17,601225.SH,0.0795108792686
18,000718.SZ,0.181482439282
19,600737.SH,0.0757452318626
20,600221.SH,0.128609446855
21,000002.SZ,-0.15252555754
22,002508.SZ,0.345604399025
23,000776.SZ,-0.071651723325
24,002466.SZ,0.260143610166
25,601901.SH,-0.146766492994
26,600436.SH,0.181901070936
27,601633.SH,0.104983337667
28,601618.SH,-0.035655381883
29,600795.SH,-0.207241551004
30,600170.SH,0.173150947666
31,002081.SZ,0.946673134975
32,600741.SH,0.144578022209
33,600362.SH,-0.0142450030228
34,002007.SZ,0.127089543824
35,000402.SZ,-0.180813498789
36,000156.SZ,0.829523024477
37,601018.SH,0.132845157491
38,002602.SZ,-0.146766492994
39,600104.SH,0.011093261077
40,601989.SH,-0.0566238211394
41,600489.SH,0.036838077643
42,601318.SH,-0.0995223985059
43,600256.SH,0.0254787242271
44,601788.SH,-0.169107588022
45,600498.SH,0.389503920982
46,002074.SZ,0.863152684082
47,600886.SH,-0.202695620969
48,000413.SZ,0.391787003718
49,000338.SZ,-0.000507385121383
50,600038.SH,0.115086761017
51,600000.SH,-0.140409524779
52,002152.SZ,0.621674468908
53,600029.SH,0.388478429348
54,600482.SH,0.401844618117
55,601555.SH,-0.124980000619
56,002252.SZ,0.0899669779427
57,002304.SZ,-0.11742427978
58,000671.SZ,0.29954929648
59,600050.SH,-0.0426276411917
60,601601.SH,-0.0973702251566
61,600518.SH,0.825886303611
62,600271.SH,0.478597884704
63,600109.SH,0.143811781191
64,002415.SZ,0.225569955604
65,002714.SZ,0.523667503389
66,002008.SZ,0.152544620368
67,002385.SZ,0.656612371132
68,300315.SZ,0.623900173673
69,000008.SZ,0.616977138006
70,000750.SZ,-0.0978907156062
71,600704.SH,0.865832117626
72,601958.SH,0.078253815698
73,600023.SH,-0.127015973244
74,600682.SH,0.712608507006
75,300017.SZ,0.707841542137
76,002027.SZ,0.531297279576
77,601216.SH,0.767199329045
78,600061.SH,0.0177251610271
79,600871.SH,0.353926988282
80,300070.SZ,0.0986356917129
81,002465.SZ,0.302883742893
82,600688.SH,0.118926937663
83,601668.SH,-0.0923529500679
84,300133.SZ,0.36799386599
85,000623.SZ,-0.0942016144287
86,600690.SH,0.245468944444
87,002475.SZ,0.258597553398
88,601390.SH,0.210516971573
89,601169.SH,-0.148405837256
90,601766.SH,1.51707531492
91,600547.SH,0.203373691774
92,601877.SH,0.207701941004
93,601336.SH,-0.0772424953643
94,002153.SZ,0.711454804488
95,002146.SZ,0.192243014598
96,002470.SZ,0.221484046963
97,600018.SH,0.056495740381
98,601288.SH,-0.157731405275
99,600068.SH,-0.0460727367999
100,600340.SH,0.123429631218
101,000333.SZ,0.0541269873912
102,300033.SZ,1.52084958611
103,601600.SH,-0.137347340718
104,000063.SZ,0.0636507135361
105,600663.SH,-0.146506536667
106,601333.SH,-0.0808324270601
107,601099.SH,-0.174204230436
108,000938.SZ,-0.146766492994
109,600588.SH,0.796599408118
110,002352.SZ,0.0847606006019
111,002230.SZ,0.804421934967
112,000555.SZ,0.4727350959
113,600028.SH,-0.159008761035
114,600606.SH,0.265128664182
115,600115.SH,0.220668665507
116,002424.SZ,0.0590698059382
117,000100.SZ,0.406242102994
118,002174.SZ,-0.124895290078
119,600522.SH,0.0350699143836
120,600369.SH,-0.174544270772
121,000858.SZ,-0.0686433467134
122,601111.SH,0.0556003709112
123,600585.SH,-0.112307658582
124,002558.SZ,-0.146766492994
125,000768.SZ,0.287268662501
126,600157.SH,-0.0320485228947
127,600153.SH,0.23729200792
128,601818.SH,-0.178235024463
129,002299.SZ,0.271269425997
130,600820.SH,0.198196179783
131,600816.SH,0.0135609022875
132,600332.SH,0.113603974003
133,600674.SH,-0.059943263008
134,300059.SZ,0.328508790416
135,600030.SH,-0.178609069023
136,600177.SH,0.497940746694
137,002555.SZ,0.233684129133
138,601088.SH,-0.156558894091
139,000540.SZ,1.8905855306
140,000425.SZ,-0.1246757418
141,300024.SZ,0.172078887344
142,600118.SH,0.0695255816529
143,601800.SH,0.184467763933
144,601939.SH,-0.240846831261
145,600352.SH,0.342593922917
146,600048.SH,-0.0848732891106
